Magnitude, Longitude, Latitude, Depth, Year, Month, Day, Error
2.32, -97.404, 35.596, 5, 2014, 06, 17, 0.250
2.77, -97.426, 36.079, 6, 2014, 06, 17, 0.250
2.32, -97.380, 35.593, 6, 2014, 06, 17, 0.250
2.85, -97.904, 36.738, 1, 2014, 06, 17, 0.250
2.77, -97.120, 36.456, 3, 2014, 06, 18, 0.250
2.62, -97.119, 36.461, 3, 2014, 06, 18, 0.250
2.55, -97.431, 35.716, 6, 2014, 06, 18, 0.250
2.70, -97.437, 35.711, 4, 2014, 06, 18, 0.250
2.55, -97.436, 35.717, 4, 2014, 06, 18, 0.250
2.62, -97.435, 35.712, 5, 2014, 06, 18, 0.250
2.85, -96.539, 35.345, 5, 2014, 06, 18, 0.250
3.46, -97.184, 35.977, 6, 2014, 06, 18, 0.250
2.85, -97.359, 36.109, 5, 2014, 06, 18, 0.250
3.15, -97.400, 35.597, 5, 2014, 06, 18, 0.250
4.04, -97.370, 35.610, 3, 2014, 06, 18, 0.100
2.16, -97.433, 35.714, 6, 2014, 06, 18, 0.250
2.55, -97.440, 35.709, 5, 2014, 06, 18, 0.250
3.24, -97.180, 35.980, 5, 2014, 06, 18, 0.100
2.16, -97.414, 35.590, 6, 2014, 06, 18, 0.250
3.23, -97.181, 35.977, 5, 2014, 06, 18, 0.250
2.85, -97.182, 35.976, 5, 2014, 06, 18, 0.250
2.77, -97.183, 35.975, 5, 2014, 06, 18, 0.250
3.15, -97.896, 36.721, 4, 2014, 06, 18, 0.250
2.85, -97.912, 36.723, 5, 2014, 06, 18, 0.250
3.31, -97.190, 35.977, 5, 2014, 06, 18, 0.250
3.61, -97.901, 36.723, 5, 2014, 06, 18, 0.250
3.31, -97.179, 35.976, 6, 2014, 06, 18, 0.250
2.70, -97.322, 36.072, 5, 2014, 06, 18, 0.250
2.62, -97.406, 35.596, 6, 2014, 06, 18, 0.250
2.55, -97.397, 35.596, 5, 2014, 06, 18, 0.250
2.93, -96.557, 35.368, 5, 2014, 06, 19, 0.250
2.55, -96.927, 36.387, 5, 2014, 06, 19, 0.250
2.93, -97.406, 35.600, 5, 2014, 06, 19, 0.250
2.70, -97.414, 35.599, 6, 2014, 06, 19, 0.250
2.70, -97.414, 35.595, 4, 2014, 06, 19, 0.250
2.77, -97.016, 36.168, 7, 2014, 06, 19, 0.250
2.09, -97.419, 35.592, 5, 2014, 06, 19, 0.250
2.47, -97.413, 35.601, 4, 2014, 06, 19, 0.250
2.32, -97.013, 36.287, 5, 2014, 06, 19, 0.250
2.77, -97.017, 36.167, 7, 2014, 06, 19, 0.250
2.47, -97.308, 35.876, 5, 2014, 06, 19, 0.250
2.62, -97.907, 36.725, 5, 2014, 06, 19, 0.250
2.70, -97.022, 36.165, 5, 2014, 06, 20, 0.250
2.77, -97.391, 35.590, 6, 2014, 06, 20, 0.250
3.08, -97.002, 36.195, 7, 2014, 06, 20, 0.250
3.23, -97.409, 35.599, 5, 2014, 06, 20, 0.250
2.62, -97.179, 35.973, 7, 2014, 06, 20, 0.250
3.34, -97.180, 35.990, 6, 2014, 06, 20, 0.100
2.77, -97.393, 36.890, 5, 2014, 06, 20, 0.250
2.77, -97.176, 35.975, 5, 2014, 06, 20, 0.250
2.39, -97.173, 35.975, 6, 2014, 06, 20, 0.250
2.32, -97.408, 35.726, 5, 2014, 06, 20, 0.250
2.55, -97.440, 36.131, 5, 2014, 06, 20, 0.250
2.58, -98.044, 36.742, 6, 2014, 06, 20, 0.240
2.85, -97.171, 35.975, 5, 2014, 06, 20, 0.250
3.93, -97.820, 36.680, 3, 2014, 06, 20, 0.100
3.15, -97.884, 36.720, 5, 2014, 06, 21, 0.250
2.85, -97.414, 35.599, 5, 2014, 06, 21, 0.250
2.77, -97.893, 36.720, 5, 2014, 06, 21, 0.250
3.08, -97.693, 34.552, 5, 2014, 06, 21, 0.250
2.70, -97.042, 36.108, 8, 2014, 06, 21, 0.250
2.93, -97.390, 36.886, 7, 2014, 06, 22, 0.250
2.18, -97.333, 35.988, 8, 2014, 06, 23, 0.240
2.32, -97.397, 35.587, 7, 2014, 06, 23, 0.250
2.93, -97.378, 36.885, 7, 2014, 06, 23, 0.250
3.31, -97.479, 35.774, 5, 2014, 06, 23, 0.250
3.00, -97.856, 36.852, 5, 2014, 06, 23, 0.250
3.38, -97.859, 36.853, 6, 2014, 06, 23, 0.250
3.36, -97.850, 36.830, 5, 2014, 06, 23, 0.100
3.08, -97.854, 36.855, 5, 2014, 06, 23, 0.250
3.08, -97.020, 36.169, 7, 2014, 06, 24, 0.250
2.62, -96.992, 36.196, 7, 2014, 06, 24, 0.250
3.00, -98.110, 36.852, 5, 2014, 06, 24, 0.250
2.85, -97.392, 36.883, 6, 2014, 06, 24, 0.250
3.15, -97.614, 36.599, 6, 2014, 06, 24, 0.250
3.00, -97.376, 36.884, 7, 2014, 06, 24, 0.250
2.70, -97.016, 36.167, 7, 2014, 06, 24, 0.250
3.31, -97.377, 36.884, 6, 2014, 06, 24, 0.250
3.15, -97.694, 36.871, 5, 2014, 06, 24, 0.250
2.70, -97.394, 35.596, 6, 2014, 06, 24, 0.250
2.70, -98.130, 36.562, 6, 2014, 06, 24, 0.250
2.77, -97.392, 35.592, 5, 2014, 06, 25, 0.250
2.93, -97.259, 35.884, 4, 2014, 06, 25, 0.250
3.38, -98.107, 36.638, 6, 2014, 06, 25, 0.250
2.70, -98.113, 36.639, 5, 2014, 06, 25, 0.250
2.93, -96.992, 36.167, 5, 2014, 06, 25, 0.250
2.55, -97.484, 35.779, 5, 2014, 06, 25, 0.250
3.54, -97.480, 35.800, 5, 2014, 06, 26, 0.100
3.49, -97.490, 35.790, 5, 2014, 06, 26, 0.100
3.23, -97.476, 35.767, 6, 2014, 06, 26, 0.250
2.39, -97.480, 35.774, 7, 2014, 06, 26, 0.250
3.25, -97.510, 35.790, 4, 2014, 06, 26, 0.100
3.08, -97.500, 35.778, 7, 2014, 06, 26, 0.250
2.55, -97.519, 35.804, 5, 2014, 06, 26, 0.250
3.31, -98.047, 36.755, 6, 2014, 06, 26, 0.250
3.15, -98.050, 36.758, 6, 2014, 06, 26, 0.250
3.00, -98.044, 36.756, 5, 2014, 06, 26, 0.250
2.70, -97.311, 35.867, 6, 2014, 06, 26, 0.250
3.23, -97.700, 36.830, 3, 2014, 06, 26, 0.100
2.77, -97.391, 36.896, 5, 2014, 06, 26, 0.250
2.85, -96.812, 35.829, 5, 2014, 06, 26, 0.250
2.62, -97.393, 36.307, 5, 2014, 06, 26, 0.250
2.62, -97.149, 36.397, 5, 2014, 06, 26, 0.250
3.61, -97.260, 35.890, 3, 2014, 06, 26, 0.100
2.77, -97.267, 35.891, 5, 2014, 06, 26, 0.250
3.54, -97.261, 35.884, 5, 2014, 06, 27, 0.250
2.93, -97.312, 35.886, 5, 2014, 06, 27, 0.250
3.38, -97.312, 35.886, 5, 2014, 06, 27, 0.250
3.00, -96.815, 35.832, 5, 2014, 06, 27, 0.250
3.65, -97.300, 35.910, 7, 2014, 06, 27, 0.100
2.62, -97.310, 35.889, 5, 2014, 06, 27, 0.250
3.23, -97.837, 36.565, 5, 2014, 06, 27, 0.250
2.70, -97.905, 36.723, 5, 2014, 06, 27, 0.250
3.73, -97.810, 36.720, 2, 2014, 06, 27, 0.100
2.70, -97.473, 35.770, 5, 2014, 06, 28, 0.250
3.15, -98.261, 36.683, 5, 2014, 06, 28, 0.250
2.62, -97.417, 35.720, 5, 2014, 06, 28, 0.250
3.08, -96.997, 36.198, 6, 2014, 06, 28, 0.250
2.70, -97.258, 35.890, 3, 2014, 06, 29, 0.250
2.47, -97.391, 36.310, 5, 2014, 06, 29, 0.250
2.55, -96.911, 35.957, 4, 2014, 06, 29, 0.250
2.32, -96.494, 35.416, 5, 2014, 06, 29, 0.250
3.15, -97.404, 35.596, 6, 2014, 06, 29, 0.250
2.55, -97.311, 35.888, 5, 2014, 06, 29, 0.250
2.93, -97.621, 36.598, 5, 2014, 06, 29, 0.250
3.15, -97.854, 36.853, 4, 2014, 06, 30, 0.250
3.31, -97.266, 35.886, 5, 2014, 06, 30, 0.250
2.77, -97.910, 36.720, 5, 2014, 06, 30, 0.250
2.62, -97.264, 35.878, 6, 2014, 06, 30, 0.250
2.85, -97.266, 35.880, 6, 2014, 06, 30, 0.250
2.85, -96.828, 36.295, 5, 2014, 06, 30, 0.250
2.77, -97.266, 35.882, 6, 2014, 06, 30, 0.250
3.08, -97.261, 35.884, 5, 2014, 06, 30, 0.250
2.47, -97.922, 36.727, 5, 2014, 06, 30, 0.250
2.39, -97.264, 35.885, 5, 2014, 07, 01, 0.250
2.24, -97.989, 36.719, 1, 2014, 07, 01, 0.250
2.70, -97.260, 35.882, 5, 2014, 07, 01, 0.250
2.77, -97.297, 36.152, 5, 2014, 07, 01, 0.250
3.15, -97.075, 35.825, 6, 2014, 07, 01, 0.250
3.31, -97.959, 36.651, 5, 2014, 07, 01, 0.250
2.55, -97.403, 35.598, 6, 2014, 07, 01, 0.250
3.00, -97.954, 36.649, 5, 2014, 07, 01, 0.250
3.23, -97.819, 36.583, 5, 2014, 07, 01, 0.250
2.77, -97.821, 36.582, 6, 2014, 07, 01, 0.250
2.55, -97.717, 36.657, 5, 2014, 07, 01, 0.250
2.93, -97.666, 36.794, 4, 2014, 07, 01, 0.250
2.47, -97.875, 36.654, 7, 2014, 07, 01, 0.250
3.00, -97.956, 36.647, 6, 2014, 07, 01, 0.250
2.93, -97.875, 36.658, 6, 2014, 07, 01, 0.250
2.62, -97.282, 35.580, 4, 2014, 07, 02, 0.250
2.85, -97.957, 36.650, 5, 2014, 07, 02, 0.250
2.47, -97.687, 36.600, 5, 2014, 07, 02, 0.250
2.47, -97.717, 36.675, 5, 2014, 07, 02, 0.250
2.24, -97.953, 36.648, 5, 2014, 07, 02, 0.250
3.00, -97.857, 36.854, 5, 2014, 07, 02, 0.250
2.62, -96.936, 36.385, 5, 2014, 07, 02, 0.250
2.85, -97.262, 36.277, 6, 2014, 07, 02, 0.250
2.47, -97.413, 35.599, 7, 2014, 07, 02, 0.250
2.47, -97.951, 36.649, 5, 2014, 07, 02, 0.250
2.93, -97.505, 35.753, 5, 2014, 07, 02, 0.250
2.55, -97.169, 33.972, 5, 2014, 07, 02, 0.250
2.16, -97.418, 35.706, 6, 2014, 07, 03, 0.250
2.77, -96.778, 35.941, 7, 2014, 07, 03, 0.250
2.62, -97.038, 36.227, 7, 2014, 07, 03, 0.250
2.70, -97.264, 36.278, 8, 2014, 07, 03, 0.250
2.62, -97.265, 36.280, 5, 2014, 07, 03, 0.250
2.32, -97.041, 36.229, 7, 2014, 07, 03, 0.250
2.47, -98.297, 36.706, 0, 2014, 07, 03, 0.250
2.77, -97.693, 36.860, 5, 2014, 07, 03, 0.250
3.23, -98.048, 36.756, 5, 2014, 07, 03, 0.250
2.70, -97.378, 36.884, 6, 2014, 07, 03, 0.250
2.62, -98.022, 36.746, 5, 2014, 07, 03, 0.250
3.15, -96.931, 36.384, 5, 2014, 07, 03, 0.250
2.77, -97.505, 36.045, 5, 2014, 07, 03, 0.250
2.39, -96.931, 36.383, 3, 2014, 07, 03, 0.250
3.31, -97.075, 35.936, 5, 2014, 07, 03, 0.250
3.15, -98.051, 36.760, 4, 2014, 07, 03, 0.250
2.55, -97.574, 36.264, 2, 2014, 07, 03, 0.250
2.55, -97.074, 35.934, 5, 2014, 07, 03, 0.250
2.39, -97.412, 35.582, 12, 2014, 07, 03, 0.250
2.85, -97.904, 36.718, 5, 2014, 07, 03, 0.250
3.00, -97.373, 36.886, 5, 2014, 07, 04, 0.250
3.31, -97.371, 36.894, 7, 2014, 07, 04, 0.250
2.32, -97.272, 35.890, 5, 2014, 07, 04, 0.250
2.70, -97.392, 36.884, 5, 2014, 07, 04, 0.250
2.16, -97.924, 36.723, 4, 2014, 07, 04, 0.250
2.70, -97.549, 36.299, 11, 2014, 07, 04, 0.250
2.55, -96.932, 36.391, 3, 2014, 07, 04, 0.250
3.15, -97.928, 36.723, 5, 2014, 07, 04, 0.250
2.32, -97.399, 36.883, 5, 2014, 07, 04, 0.250
2.32, -97.919, 36.722, 3, 2014, 07, 04, 0.250
2.24, -97.267, 35.885, 5, 2014, 07, 05, 0.250
2.32, -98.030, 36.701, 1, 2014, 07, 05, 0.250
2.32, -97.733, 36.627, 1, 2014, 07, 05, 0.250
2.32, -97.481, 36.256, 5, 2014, 07, 05, 0.250
2.39, -97.691, 36.631, 5, 2014, 07, 05, 0.250
2.47, -96.967, 35.799, 5, 2014, 07, 05, 0.250
2.16, -97.418, 35.815, 4, 2014, 07, 05, 0.250
2.16, -98.065, 36.769, 3, 2014, 07, 05, 0.250
2.70, -97.265, 35.879, 5, 2014, 07, 05, 0.250
2.85, -96.925, 36.385, 5, 2014, 07, 05, 0.250
1.94, -97.296, 35.570, 4, 2014, 07, 05, 0.250
2.32, -96.851, 36.170, 6, 2014, 07, 05, 0.250
2.47, -97.532, 36.289, 0, 2014, 07, 05, 0.250
2.32, -97.412, 35.597, 5, 2014, 07, 05, 0.250
2.24, -97.778, 36.495, 4, 2014, 07, 06, 0.250
2.70, -98.196, 36.812, 3, 2014, 07, 06, 0.250
3.38, -97.542, 36.216, 5, 2014, 07, 06, 0.250
2.32, -97.941, 36.716, 1, 2014, 07, 06, 0.250
2.47, -97.717, 36.669, 0, 2014, 07, 06, 0.250
3.38, -97.750, 36.750, 5, 2014, 07, 06, 0.250
2.09, -97.547, 36.210, 5, 2014, 07, 06, 0.250
2.55, -97.853, 36.852, 0, 2014, 07, 06, 0.250
3.23, -97.893, 36.727, 5, 2014, 07, 06, 0.250
3.00, -98.042, 36.754, 5, 2014, 07, 06, 0.250
2.47, -97.535, 36.220, 3, 2014, 07, 06, 0.250
2.77, -97.016, 36.089, 4, 2014, 07, 07, 0.250
2.62, -97.011, 36.096, 6, 2014, 07, 07, 0.250
2.93, -98.114, 36.856, 7, 2014, 07, 07, 0.250
3.00, -97.107, 36.019, 5, 2014, 07, 07, 0.250
3.15, -98.049, 36.757, 6, 2014, 07, 07, 0.250
2.47, -98.049, 36.755, 5, 2014, 07, 07, 0.250
2.70, -98.042, 36.755, 5, 2014, 07, 07, 0.250
3.31, -98.211, 36.677, 4, 2014, 07, 07, 0.250
2.62, -98.005, 36.741, 6, 2014, 07, 07, 0.250
2.77, -97.541, 36.213, 5, 2014, 07, 07, 0.250
2.47, -97.012, 36.090, 5, 2014, 07, 07, 0.250
2.47, -97.942, 36.719, 0, 2014, 07, 07, 0.250
2.47, -97.941, 36.710, 7, 2014, 07, 07, 0.250
1.71, -97.497, 34.165, 5, 2014, 07, 07, 0.250
2.85, -97.015, 36.091, 5, 2014, 07, 07, 0.250
2.77, -97.549, 36.211, 5, 2014, 07, 07, 0.250
2.77, -97.488, 34.087, 7, 2014, 07, 07, 0.250
2.85, -97.320, 36.119, 2, 2014, 07, 07, 0.250
3.31, -97.468, 34.071, 8, 2014, 07, 07, 0.250
2.24, -97.634, 34.366, 8, 2014, 07, 07, 0.250
2.16, -98.855, 34.913, 5, 2014, 07, 07, 0.250
2.77, -97.545, 36.212, 5, 2014, 07, 07, 0.250
2.32, -98.921, 34.618, 10, 2014, 07, 07, 0.250
2.01, -97.429, 34.245, 7, 2014, 07, 07, 0.250
2.47, -97.464, 34.072, 5, 2014, 07, 07, 0.250
2.47, -97.475, 34.075, 7, 2014, 07, 07, 0.250
2.16, -97.418, 34.061, 0, 2014, 07, 07, 0.250
2.32, -97.470, 34.098, 5, 2014, 07, 07, 0.250
2.70, -97.485, 34.076, 5, 2014, 07, 07, 0.250
2.39, -97.482, 34.071, 5, 2014, 07, 07, 0.250
2.70, -97.325, 36.118, 6, 2014, 07, 07, 0.250
2.24, -97.443, 34.062, 16, 2014, 07, 07, 0.250
2.09, -97.479, 34.072, 7, 2014, 07, 07, 0.250
2.24, -97.499, 34.073, 6, 2014, 07, 07, 0.250
2.09, -97.457, 34.144, 5, 2014, 07, 08, 0.250
3.00, -97.496, 34.075, 4, 2014, 07, 08, 0.250
2.09, -97.484, 34.075, 5, 2014, 07, 08, 0.250
2.09, -97.479, 34.090, 6, 2014, 07, 08, 0.250
2.24, -97.496, 34.077, 3, 2014, 07, 08, 0.250
2.47, -97.495, 34.070, 5, 2014, 07, 08, 0.250
1.78, -97.438, 34.077, 5, 2014, 07, 08, 0.250
2.39, -97.466, 34.080, 8, 2014, 07, 08, 0.250
2.55, -98.113, 36.637, 6, 2014, 07, 08, 0.250
2.32, -97.128, 35.535, 7, 2014, 07, 08, 0.250
2.62, -97.490, 34.068, 5, 2014, 07, 08, 0.250
3.00, -98.050, 36.758, 5, 2014, 07, 08, 0.250
2.09, -97.462, 34.066, 7, 2014, 07, 08, 0.250
3.08, -97.471, 34.065, 5, 2014, 07, 08, 0.250
2.70, -97.499, 34.069, 5, 2014, 07, 08, 0.250
2.24, -97.444, 34.072, 7, 2014, 07, 08, 0.250
2.24, -97.489, 34.031, 19, 2014, 07, 08, 0.250
3.08, -97.283, 35.582, 4, 2014, 07, 08, 0.250
2.55, -97.282, 35.582, 5, 2014, 07, 08, 0.250
2.70, -97.450, 34.066, 8, 2014, 07, 08, 0.250
1.78, -97.411, 34.118, 1, 2014, 07, 08, 0.250
3.08, -97.489, 34.066, 5, 2014, 07, 09, 0.250
2.70, -97.635, 36.837, 5, 2014, 07, 09, 0.250
2.47, -97.392, 35.593, 6, 2014, 07, 09, 0.250
2.77, -97.480, 34.071, 8, 2014, 07, 09, 0.250
1.86, -97.492, 34.083, 6, 2014, 07, 09, 0.250
2.01, -97.487, 34.071, 7, 2014, 07, 09, 0.250
2.93, -97.264, 35.882, 5, 2014, 07, 09, 0.250
2.77, -97.266, 35.882, 5, 2014, 07, 09, 0.250
1.94, -97.486, 34.073, 5, 2014, 07, 10, 0.250
2.77, -96.764, 35.538, 5, 2014, 07, 10, 0.250
2.85, -97.975, 36.870, 5, 2014, 07, 10, 0.250
2.85, -97.455, 36.148, 5, 2014, 07, 10, 0.250
3.08, -98.361, 36.806, 4, 2014, 07, 10, 0.250
2.39, -98.376, 36.782, 5, 2014, 07, 10, 0.250
2.55, -97.310, 36.016, 2, 2014, 07, 10, 0.250
2.70, -97.308, 36.014, 3, 2014, 07, 10, 0.250
2.47, -97.481, 34.069, 5, 2014, 07, 10, 0.250
2.39, -97.545, 36.899, 5, 2014, 07, 11, 0.250
2.01, -97.063, 36.327, 5, 2014, 07, 11, 0.250
2.24, -97.572, 36.822, 6, 2014, 07, 11, 0.250
2.24, -97.969, 36.866, 3, 2014, 07, 11, 0.250
3.46, -97.837, 36.560, 6, 2014, 07, 11, 0.250
2.47, -97.319, 35.860, 5, 2014, 07, 11, 0.250
2.62, -97.319, 35.859, 6, 2014, 07, 11, 0.250
3.00, -97.545, 36.296, 5, 2014, 07, 11, 0.250
2.47, -97.044, 36.337, 5, 2014, 07, 11, 0.250
2.39, -96.726, 34.335, 5, 2014, 07, 11, 0.250
2.85, -97.281, 35.580, 5, 2014, 07, 11, 0.250
2.77, -97.723, 36.677, 5, 2014, 07, 11, 0.250
2.24, -97.941, 36.932, 1, 2014, 07, 12, 0.250
2.09, -97.854, 36.854, 5, 2014, 07, 12, 0.250
2.32, -97.311, 35.866, 5, 2014, 07, 12, 0.250
3.31, -97.312, 35.863, 5, 2014, 07, 12, 0.250
2.47, -98.124, 36.854, 6, 2014, 07, 12, 0.250
2.47, -97.317, 35.852, 5, 2014, 07, 12, 0.250
3.08, -97.322, 35.865, 4, 2014, 07, 12, 0.250
4.05, -97.270, 35.870, 4, 2014, 07, 12, 0.100
3.23, -97.325, 35.858, 5, 2014, 07, 12, 0.250
2.55, -97.316, 35.875, 2, 2014, 07, 12, 0.250
2.62, -97.312, 35.868, 5, 2014, 07, 12, 0.250
2.47, -97.307, 35.884, 5, 2014, 07, 12, 0.250
2.47, -97.311, 35.871, 2, 2014, 07, 12, 0.250
2.47, -97.322, 35.867, 5, 2014, 07, 12, 0.250
2.77, -97.318, 35.878, 5, 2014, 07, 12, 0.250
2.39, -97.324, 35.863, 4, 2014, 07, 12, 0.250
2.85, -97.319, 36.124, 2, 2014, 07, 12, 0.250
2.39, -97.321, 35.863, 3, 2014, 07, 13, 0.250
2.39, -97.320, 35.867, 2, 2014, 07, 13, 0.250
2.85, -97.304, 35.872, 5, 2014, 07, 13, 0.250
2.85, -97.313, 35.865, 3, 2014, 07, 13, 0.250
3.08, -97.312, 35.871, 5, 2014, 07, 13, 0.250
2.93, -97.307, 35.869, 5, 2014, 07, 13, 0.250
2.32, -97.336, 35.863, 3, 2014, 07, 13, 0.250
3.00, -97.311, 35.871, 5, 2014, 07, 13, 0.250
2.85, -97.303, 35.875, 3, 2014, 07, 13, 0.250
2.55, -97.313, 35.874, 4, 2014, 07, 13, 0.250
3.00, -97.156, 35.524, 6, 2014, 07, 13, 0.250
3.08, -97.278, 35.576, 4, 2014, 07, 13, 0.250
2.39, -97.503, 36.049, 3, 2014, 07, 13, 0.250
2.93, -96.955, 36.285, 5, 2014, 07, 13, 0.250
2.77, -97.157, 35.520, 7, 2014, 07, 13, 0.250
3.00, -97.316, 35.867, 5, 2014, 07, 13, 0.250
3.15, -97.324, 35.859, 5, 2014, 07, 13, 0.250
2.39, -97.903, 36.730, 5, 2014, 07, 13, 0.250
2.70, -97.323, 35.870, 5, 2014, 07, 13, 0.250
2.77, -97.322, 36.123, 5, 2014, 07, 13, 0.250
2.55, -97.373, 35.589, 6, 2014, 07, 13, 0.250
2.39, -97.892, 36.718, 4, 2014, 07, 13, 0.250
2.39, -96.973, 36.316, 5, 2014, 07, 14, 0.250
2.77, -97.885, 36.714, 5, 2014, 07, 14, 0.250
3.94, -97.860, 36.700, 3, 2014, 07, 14, 0.100
2.39, -97.878, 36.718, 4, 2014, 07, 14, 0.250
2.39, -97.885, 36.714, 4, 2014, 07, 14, 0.250
2.39, -97.916, 36.729, 8, 2014, 07, 14, 0.250
2.93, -97.327, 35.661, 14, 2014, 07, 14, 0.250
2.16, -97.318, 35.877, 4, 2014, 07, 14, 0.250
2.39, -96.843, 36.343, 6, 2014, 07, 14, 0.250
2.93, -97.880, 36.721, 5, 2014, 07, 14, 0.250
2.39, -98.137, 36.564, 6, 2014, 07, 14, 0.250
2.77, -97.415, 35.816, 4, 2014, 07, 14, 0.250
2.62, -97.442, 36.109, 5, 2014, 07, 14, 0.250
2.70, -97.310, 35.871, 5, 2014, 07, 14, 0.250
2.55, -97.310, 35.871, 5, 2014, 07, 14, 0.250
3.26, -97.310, 35.870, 4, 2014, 07, 14, 0.100
2.55, -97.601, 36.624, 15, 2014, 07, 14, 0.250
2.62, -97.414, 35.815, 3, 2014, 07, 14, 0.250
2.77, -98.014, 36.748, 5, 2014, 07, 14, 0.250
2.55, -97.315, 35.868, 5, 2014, 07, 14, 0.250
2.77, -97.307, 35.870, 5, 2014, 07, 14, 0.250
2.77, -97.313, 35.867, 5, 2014, 07, 15, 0.250
2.32, -97.878, 36.718, 4, 2014, 07, 15, 0.250
2.47, -97.470, 35.778, 6, 2014, 07, 15, 0.250
2.39, -98.044, 36.698, 4, 2014, 07, 15, 0.250
3.69, -97.140, 35.530, 4, 2014, 07, 15, 0.100
2.70, -97.412, 35.815, 4, 2014, 07, 15, 0.250
3.81, -97.120, 35.560, 3, 2014, 07, 15, 0.100
2.47, -97.093, 36.346, 3, 2014, 07, 15, 0.250
3.15, -97.747, 36.750, 5, 2014, 07, 15, 0.250
2.93, -97.242, 35.548, 6, 2014, 07, 15, 0.250
2.47, -97.278, 35.576, 5, 2014, 07, 15, 0.250
2.70, -96.970, 35.968, 5, 2014, 07, 15, 0.250
2.93, -97.426, 36.097, 5, 2014, 07, 15, 0.250
2.85, -96.969, 35.971, 5, 2014, 07, 15, 0.250
2.47, -97.429, 36.090, 5, 2014, 07, 15, 0.250
2.39, -97.317, 35.871, 5, 2014, 07, 16, 0.250
2.55, -97.429, 35.718, 5, 2014, 07, 16, 0.250
2.77, -97.406, 36.200, 5, 2014, 07, 16, 0.250
3.00, -97.203, 35.716, 5, 2014, 07, 16, 0.250
3.00, -97.686, 36.632, 5, 2014, 07, 16, 0.250
2.62, -97.688, 36.631, 7, 2014, 07, 16, 0.250
2.93, -97.855, 36.854, 5, 2014, 07, 16, 0.250
2.77, -97.666, 36.795, 5, 2014, 07, 16, 0.250
2.55, -97.645, 36.306, 5, 2014, 07, 16, 0.250
2.70, -97.310, 35.870, 5, 2014, 07, 16, 0.250
2.47, -97.464, 36.052, 6, 2014, 07, 16, 0.250
2.70, -97.890, 36.717, 5, 2014, 07, 16, 0.250
2.47, -97.487, 36.280, 0, 2014, 07, 16, 0.250
3.00, -97.156, 35.524, 7, 2014, 07, 16, 0.250
2.85, -97.279, 35.579, 5, 2014, 07, 16, 0.250
2.85, -97.322, 35.860, 5, 2014, 07, 17, 0.250
2.39, -97.484, 36.286, 5, 2014, 07, 17, 0.250
2.24, -96.838, 36.347, 5, 2014, 07, 17, 0.250
2.93, -97.572, 36.304, 5, 2014, 07, 17, 0.250
2.39, -98.005, 36.744, 5, 2014, 07, 17, 0.250
2.47, -97.418, 35.813, 6, 2014, 07, 17, 0.250
2.47, -98.067, 36.740, 4, 2014, 07, 17, 0.250
2.62, -98.018, 36.748, 5, 2014, 07, 17, 0.250
2.62, -96.988, 36.166, 7, 2014, 07, 17, 0.250
2.85, -97.233, 35.500, 7, 2014, 07, 17, 0.250
2.47, -97.419, 35.815, 4, 2014, 07, 17, 0.250
2.24, -97.492, 36.284, 5, 2014, 07, 17, 0.250
2.93, -97.319, 35.867, 5, 2014, 07, 17, 0.250
2.62, -96.986, 36.168, 7, 2014, 07, 17, 0.250
2.77, -98.214, 36.677, 5, 2014, 07, 17, 0.250
2.32, -97.517, 35.737, 5, 2014, 07, 17, 0.250
2.93, -97.638, 36.116, 5, 2014, 07, 17, 0.250
2.47, -97.379, 35.587, 5, 2014, 07, 17, 0.250
2.70, -97.377, 35.591, 6, 2014, 07, 17, 0.250
2.93, -97.156, 35.523, 6, 2014, 07, 18, 0.250
3.15, -97.319, 36.121, 5, 2014, 07, 18, 0.250
3.08, -97.317, 35.870, 5, 2014, 07, 18, 0.250
2.39, -97.046, 35.850, 5, 2014, 07, 18, 0.250
2.62, -97.363, 36.190, 5, 2014, 07, 18, 0.250
2.39, -97.248, 35.549, 7, 2014, 07, 18, 0.250
3.38, -98.210, 36.675, 5, 2014, 07, 18, 0.250
2.77, -98.212, 36.676, 5, 2014, 07, 18, 0.250
2.39, -98.215, 36.674, 5, 2014, 07, 18, 0.250
2.32, -97.123, 35.616, 6, 2014, 07, 18, 0.250
2.32, -97.890, 36.718, 5, 2014, 07, 18, 0.250
2.93, -97.391, 35.590, 6, 2014, 07, 18, 0.250
2.47, -95.424, 36.624, 5, 2014, 07, 18, 0.250
2.85, -98.006, 36.927, 4, 2014, 07, 19, 0.250
2.85, -97.307, 35.878, 5, 2014, 07, 19, 0.250
2.47, -97.057, 36.061, 5, 2014, 07, 19, 0.250
2.39, -97.111, 36.016, 5, 2014, 07, 19, 0.250
2.32, -98.007, 36.939, 6, 2014, 07, 20, 0.250
2.24, -97.493, 36.291, 5, 2014, 07, 20, 0.250
2.31, -97.819, 36.988, 7, 2014, 07, 20, 0.250
3.08, -97.544, 36.298, 7, 2014, 07, 20, 0.250
2.39, -97.428, 36.091, 5, 2014, 07, 20, 0.250
2.55, -97.219, 36.286, 5, 2014, 07, 20, 0.250
2.55, -97.218, 36.288, 4, 2014, 07, 21, 0.250
2.32, -96.973, 35.967, 3, 2014, 07, 21, 0.250
2.24, -95.780, 36.242, 22, 2014, 07, 21, 0.250
2.55, -98.145, 36.419, 7, 2014, 07, 21, 0.250
